,new_customer_idx,new_historical_existing_cnt
16950,18402_SMB_-1,0
16951,32983_Enterprise_-1,0
16952,21022_SMB_-1,0
16953,21019_SMB_-1,0
16954,8216_Enterprise_-1,0
16955,5914_SMB_0,1
16956,1918_Enterprise_4,1
16957,36311_Enterprise_-1,0
16958,36311_Enterprise_-1,0
16959,14840_SMB_-1,0
16960,22555_SMB_0,1
16961,5604_Enterprise_-1,0
16962,5603_Enterprise_-1,0
16963,19710_Enterprise_-1,0
16964,44530_SMB_14,1
16965,18802_SMB_-1,0
16966,6565_Enterprise_48,1
16967,20319_Enterprise_-1,0
16968,6565_Enterprise_48,1
16969,46286_Enterprise_-1,0
16970,41554_SMB_-1,0
16971,31755_Enterprise_-1,0
16972,19179_Enterprise_-1,0
16973,32976_SMB_-1,0
16974,9012_Enterprise_0,1
16975,9012_Enterprise_0,1
16976,47466_Enterprise_19,1
16977,20693_Enterprise_-1,0
16978,41554_SMB_-1,0
16979,45350_Enterprise_-1,0
16980,24502_Enterprise_27,1
16981,7628_SMB_-1,0
16982,26740_SMB_-1,0
16983,6074_Enterprise_3,1
16984,1755_Enterprise_144,1
16985,10417_Enterprise_13,1
16986,29058_Enterprise_55,1
16987,36588_SMB_0,1
16988,28630_Enterprise_46,1
16989,3444_SMB_17,1
16990,25095_SMB_49,1
16991,11908_SMB_24,1
16992,34517_Enterprise_11,1
16993,597_Enterprise_4,1
16994,597_Enterprise_4,1
16995,10418_Enterprise_74,1
16996,22698_Enterprise_14,1
16997,7925_Enterprise_-1,0
16998,23978_SMB_-1,0
16999,9955_SMB_-1,0
17000,24980_Enterprise_-1,0
17001,36695_SMB_1,1
17002,37284_SMB_9,1
17003,31810_SMB_-1,0
17004,13199_Enterprise_162,1
17005,43904_Enterprise_16,1
17006,40800_Enterprise_-1,0
17007,6564_Enterprise_18,1
17008,14760_SMB_-1,0
17009,35581_SMB_-1,0
17010,5463_Enterprise_0,1
17011,17911_Enterprise_1,1
17012,34806_Enterprise_25,1
17013,4753_Enterprise_2,1
17014,43905_Enterprise_16,1
17015,1742_SMB_17,1
17016,14706_SMB_1,1
17017,42646_Enterprise_-1,0
17018,34865_SMB_3,1
17019,34865_SMB_3,1
17020,35556_Enterprise_-1,0
17021,44458_Enterprise_-1,0
17022,40835_SMB_0,1
17023,45381_Enterprise_-1,0
17024,33079_Enterprise_1,1
17025,41407_Enterprise_0,1
17026,4736_Enterprise_0,1
17027,41407_Enterprise_0,1
17028,4735_Enterprise_0,1
17029,19135_SMB_-1,0
17030,23210_Enterprise_0,1
17031,33098_SMB_-1,0
17032,14760_Enterprise_-1,0
17033,42648_SMB_1,1
17034,18939_Enterprise_-1,0
17035,25744_SMB_1,1
17036,35328_Enterprise_31,1
17037,25743_SMB_1,1
17038,25743_SMB_1,1
17039,1494_Enterprise_-1,0
17040,1492_SMB_-1,0
17041,41674_SMB_-1,0
17042,41676_SMB_-1,0
17043,1282_SMB_-1,0
17044,35581_SMB_-1,0
17045,42644_SMB_-1,0
17046,44944_SMB_-1,0
17047,30265_Enterprise_0,1
17048,40964_Enterprise_10,1
17049,25743_SMB_1,1
17050,17605_Enterprise_1,1
17051,34772_Enterprise_1,1
17052,5463_Enterprise_0,1
17053,24258_Enterprise_1,1
17054,24258_Enterprise_1,1
17055,20309_SMB_-1,0
17056,47466_Enterprise_19,1
17057,47466_Enterprise_19,1
17058,47466_Enterprise_19,1
17059,47466_Enterprise_19,1
17060,47466_Enterprise_19,1
17061,47466_Enterprise_19,1
17062,47466_Enterprise_19,1
17063,47466_Enterprise_19,1
17064,47466_Enterprise_19,1
17065,47466_Enterprise_19,1
17066,47466_Enterprise_19,1
17067,47466_Enterprise_19,1
17068,47466_Enterprise_19,1
17069,47466_Enterprise_19,1
17070,47466_Enterprise_19,1
17071,47466_Enterprise_19,1
17072,47466_Enterprise_19,1
17073,47466_Enterprise_19,1
17074,47466_Enterprise_19,1
17075,26202_Enterprise_-1,0
17076,47466_Enterprise_19,1
17077,47466_Enterprise_19,1
17078,47466_Enterprise_19,1
17079,47466_Enterprise_19,1
17080,47466_Enterprise_19,1
17081,47466_Enterprise_19,1
17082,47466_Enterprise_19,1
17083,47466_Enterprise_19,1
17084,623_Enterprise_19,1
17085,47466_Enterprise_19,1
17086,47466_Enterprise_19,1
17087,47466_Enterprise_19,1
17088,47466_Enterprise_19,1
17089,47466_Enterprise_19,1
17090,47466_Enterprise_19,1
17091,47466_Enterprise_19,1
17092,47466_Enterprise_19,1
17093,47466_Enterprise_19,1
17094,10415_Enterprise_36,1
17095,47466_Enterprise_19,1
17096,47466_Enterprise_19,1
17097,47466_Enterprise_19,1
17098,47466_Enterprise_19,1
17099,47466_Enterprise_19,1
17100,47466_Enterprise_19,1
17101,47466_Enterprise_19,1
17102,47466_Enterprise_19,1
17103,47466_Enterprise_19,1
17104,47466_Enterprise_19,1
17105,47466_Enterprise_19,1
17106,47466_Enterprise_19,1
17107,47466_Enterprise_19,1
17108,47466_Enterprise_19,1
17109,47466_Enterprise_19,1
17110,47466_Enterprise_19,1
17111,47466_Enterprise_19,1
17112,47466_Enterprise_19,1
17113,47466_Enterprise_19,1
17114,47466_Enterprise_19,1
17115,47466_Enterprise_19,1
17116,47466_Enterprise_19,1
17117,47466_Enterprise_19,1
17118,47466_Enterprise_19,1
17119,47466_Enterprise_19,1
17120,47466_Enterprise_19,1
17121,47466_Enterprise_19,1
17122,47466_Enterprise_19,1
17123,47466_Enterprise_19,1
17124,47466_Enterprise_19,1
17125,47466_Enterprise_19,1
17126,47466_Enterprise_19,1
17127,47466_Enterprise_19,1
17128,47466_Enterprise_19,1
17129,47466_Enterprise_19,1
17130,47466_Enterprise_19,1
17131,47466_Enterprise_19,1
17132,47466_Enterprise_19,1
17133,47466_Enterprise_19,1
17134,47466_Enterprise_19,1
17135,47466_Enterprise_19,1
17136,47466_Enterprise_19,1
17137,47466_Enterprise_19,1
17138,47466_Enterprise_19,1
17139,47466_Enterprise_19,1
17140,47466_Enterprise_19,1
17141,47466_Enterprise_19,1
17142,9916_Enterprise_-1,0
17143,47466_Enterprise_19,1
17144,47466_Enterprise_19,1
17145,47466_Enterprise_19,1
17146,47466_Enterprise_19,1
17147,47466_Enterprise_19,1
17148,47466_Enterprise_19,1
17149,47466_Enterprise_19,1
17150,47466_Enterprise_19,1
17151,47466_Enterprise_19,1
17152,47466_Enterprise_19,1
17153,47466_Enterprise_19,1
17154,47466_Enterprise_19,1
17155,47466_Enterprise_19,1
17156,47466_Enterprise_19,1
17157,47466_Enterprise_19,1
17158,47466_Enterprise_19,1
17159,47466_Enterprise_19,1
17160,47466_Enterprise_19,1
17161,47466_Enterprise_19,1
17162,47466_Enterprise_19,1
17163,47466_Enterprise_19,1
17164,47466_Enterprise_19,1
17165,47466_Enterprise_19,1
17166,47466_Enterprise_19,1
17167,47466_Enterprise_19,1
17168,47466_Enterprise_19,1
17169,47466_Enterprise_19,1
17170,47466_Enterprise_19,1
17171,47466_Enterprise_19,1
17172,47466_Enterprise_19,1
17173,47466_Enterprise_19,1
17174,47466_Enterprise_19,1
17175,47466_Enterprise_19,1
17176,47466_Enterprise_19,1
17177,47466_Enterprise_19,1
17178,47466_Enterprise_19,1
17179,47466_Enterprise_19,1
17180,47466_Enterprise_19,1
17181,47466_Enterprise_19,1
17182,6555_Enterprise_-1,0
17183,6555_Enterprise_-1,0
17184,6555_Enterprise_-1,0
17185,6556_Enterprise_-1,0
17186,6555_Enterprise_-1,0
17187,10181_Enterprise_3,1
17188,19923_Enterprise_-1,0
17189,6555_Enterprise_-1,0
17190,8408_Enterprise_-1,0
17191,17156_SMB_-1,0
17192,12237_Enterprise_-1,0
17193,33319_Enterprise_-1,0
17194,18311_SMB_-1,0
17195,8005_Enterprise_0,1
17196,19548_Enterprise_-1,0
17197,6555_Enterprise_-1,0
17198,30422_Enterprise_-1,0
17199,3860_Enterprise_-1,0
17200,6555_Enterprise_-1,0
17201,6555_Enterprise_-1,0
17202,6555_Enterprise_-1,0
17203,6555_Enterprise_-1,0
17204,6555_Enterprise_-1,0
17205,6553_Enterprise_-1,0
17206,6555_Enterprise_-1,0
17207,6555_Enterprise_-1,0
17208,6555_Enterprise_-1,0
17209,6555_Enterprise_-1,0
17210,6555_Enterprise_-1,0
17211,6555_Enterprise_-1,0
17212,6555_Enterprise_-1,0
17213,6555_Enterprise_-1,0
17214,6555_Enterprise_-1,0
17215,21741_SMB_-1,0
17216,21741_SMB_-1,0
17217,23275_SMB_-1,0
17218,22367_Enterprise_19,1
17219,34359_Enterprise_-1,0
17220,42594_SMB_-1,0
17221,43022_Enterprise_-1,0
17222,35716_Enterprise_-1,0
17223,39169_Enterprise_-1,0
17224,7487_Enterprise_-1,0
17225,36710_Enterprise_-1,0
17226,44355_Enterprise_-1,0
17227,32436_Enterprise_-1,0
17228,33771_Enterprise_-1,0
17229,36674_SMB_-1,0
17230,40967_Enterprise_-1,0
17231,42396_Enterprise_-1,0
17232,20162_Enterprise_-1,0
17233,3974_Enterprise_1,1
17234,34822_Enterprise_-1,0
17235,36156_SMB_-1,0
17236,6382_Enterprise_-1,0
17237,37804_SMB_-1,0
17238,23194_SMB_-1,0
17239,7158_Enterprise_-1,0
17240,39110_Enterprise_-1,0
17241,44203_Enterprise_-1,0
17242,46280_Enterprise_-1,0
17243,21389_Enterprise_-1,0
17244,25095_Enterprise_49,1
17245,484_Enterprise_32,1
17246,20740_Enterprise_37,1
17247,32651_Enterprise_-1,0
17248,33274_Enterprise_-1,0
17249,16501_Enterprise_-1,0
17250,39825_Enterprise_-1,0
17251,43026_Enterprise_12,1
17252,46194_Enterprise_-1,0
17253,35875_Enterprise_1,1
17254,767_Enterprise_-1,0
17255,9757_Enterprise_-1,0
17256,1331_Enterprise_13,1
17257,21196_Enterprise_-1,0
17258,41812_Enterprise_-1,0
17259,16582_Enterprise_-1,0
17260,28891_Enterprise_0,1
17261,44370_Enterprise_-1,0
17262,45275_Enterprise_11,1
17263,22948_Enterprise_-1,0
17264,14070_Enterprise_-1,0
17265,18252_Enterprise_-1,0
17266,36250_Enterprise_23,1
17267,14371_Enterprise_-1,0
17268,30493_Enterprise_-1,0
17269,13774_Enterprise_-1,0
17270,12727_Enterprise_-1,0
17271,14070_Enterprise_-1,0
17272,2274_SMB_-1,0
17273,3678_Enterprise_-1,0
17274,19718_Enterprise_-1,0
17275,79_Enterprise_-1,0
17276,16373_Enterprise_-1,0
17277,27689_Enterprise_1,1
17278,12662_Enterprise_0,1
17279,23456_Enterprise_12,1
17280,30536_Enterprise_1,1
17281,3363_SMB_-1,0
17282,35884_Enterprise_-1,0
17283,44754_SMB_-1,0
17284,35759_SMB_-1,0
17285,43872_SMB_1,1
17286,20820_SMB_-1,0
17287,12669_Enterprise_-1,0
17288,41966_Enterprise_-1,0
17289,44830_Enterprise_-1,0
17290,9539_Enterprise_2,1
17291,16565_Enterprise_-1,0
17292,26965_Enterprise_-1,0
17293,22729_SMB_-1,0
17294,12459_Enterprise_-1,0
17295,44830_Enterprise_-1,0
17296,40292_Enterprise_10,1
17297,40292_Enterprise_10,1
17298,9079_Enterprise_-1,0
17299,3682_Enterprise_-1,0
17300,36087_Enterprise_-1,0
17301,12645_Enterprise_-1,0
17302,14090_Enterprise_-1,0
17303,35909_Enterprise_-1,0
17304,10622_Enterprise_-1,0
17305,39121_Enterprise_-1,0
17306,23100_Enterprise_-1,0
17307,21238_Enterprise_-1,0
17308,28947_Enterprise_-1,0
17309,4021_Enterprise_-1,0
17310,25107_Enterprise_-1,0
17311,4041_Enterprise_-1,0
17312,35211_Enterprise_-1,0
17313,42575_Enterprise_-1,0
17314,3675_Enterprise_1,1
17315,16752_Enterprise_10,1
17316,39667_Enterprise_-1,0
17317,5710_Enterprise_-1,0
17318,29778_Enterprise_-1,0
17319,7063_Enterprise_-1,0
17320,9198_Enterprise_-1,0
17321,152_Enterprise_-1,0
17322,34881_Enterprise_2,1
17323,32815_SMB_6,1
17324,32815_SMB_6,1
17325,32815_Enterprise_6,1
17326,16240_Enterprise_-1,0
17327,19409_Enterprise_-1,0
17328,4936_Enterprise_-1,0
17329,14090_Enterprise_-1,0
17330,29923_Enterprise_-1,0
17331,4962_Enterprise_-1,0
17332,28973_Enterprise_-1,0
17333,22948_Enterprise_-1,0
17334,9067_Enterprise_-1,0
17335,45863_Enterprise_-1,0
17336,13083_Enterprise_-1,0
17337,23100_Enterprise_-1,0
17338,39546_Enterprise_-1,0
17339,43508_Enterprise_-1,0
17340,40291_Enterprise_0,1
17341,35209_Enterprise_-1,0
17342,22685_Enterprise_-1,0
17343,3951_Enterprise_-1,0
17344,22685_Enterprise_-1,0
17345,29069_Enterprise_-1,0
17346,13520_Enterprise_-1,0
17347,10061_Enterprise_-1,0
17348,525_Enterprise_-1,0
17349,22948_Enterprise_-1,0
17350,22948_Enterprise_-1,0
17351,12673_Enterprise_10,1
17352,9932_Enterprise_6,1
17353,25793_Enterprise_-1,0
17354,38340_Enterprise_-1,0
17355,33629_SMB_106,1
17356,45394_Enterprise_-1,0
17357,19914_Enterprise_-1,0
17358,14066_Enterprise_-1,0
17359,9932_Enterprise_6,1
17360,2941_Enterprise_-1,0
17361,25793_Enterprise_-1,0
17362,8341_Enterprise_-1,0
17363,23229_Enterprise_-1,0
17364,9065_Enterprise_-1,0
17365,34881_Enterprise_2,1
17366,14090_Enterprise_-1,0
17367,14433_Enterprise_-1,0
17368,27371_Enterprise_-1,0
17369,35211_Enterprise_-1,0
17370,30192_Enterprise_-1,0
17371,3899_Enterprise_0,1
17372,2822_Enterprise_-1,0
17373,1958_Enterprise_1,1
17374,19707_Enterprise_-1,0
17375,25723_Enterprise_0,1
17376,23105_Enterprise_16,1
17377,45668_Enterprise_-1,0
17378,21971_Enterprise_-1,0
17379,14222_Enterprise_-1,0
17380,22947_Enterprise_-1,0
17381,25973_Enterprise_-1,0
17382,46861_Enterprise_-1,0
17383,23114_Enterprise_-1,0
17384,16935_Enterprise_1,1
17385,13804_Enterprise_-1,0
17386,25133_Enterprise_-1,0
17387,20684_Enterprise_-1,0
17388,35871_Enterprise_16,1
17389,9133_Enterprise_13,1
17390,16009_Enterprise_-1,0
17391,20783_Enterprise_-1,0
17392,1149_Enterprise_-1,0
17393,44630_Enterprise_-1,0
17394,14066_Enterprise_-1,0
17395,2834_Enterprise_5,1
17396,4912_Enterprise_-1,0
17397,4936_Enterprise_-1,0
17398,13575_Enterprise_-1,0
17399,16307_Enterprise_-1,0
17400,23105_Enterprise_16,1
17401,904_Enterprise_-1,0
17402,6390_Enterprise_-1,0
17403,41738_Enterprise_-1,0
17404,12884_Enterprise_-1,0
17405,16650_SMB_-1,0
17406,9545_Enterprise_2,1
17407,47466_Enterprise_16,1
17408,36792_Enterprise_-1,0
17409,9181_Enterprise_-1,0
17410,31941_Enterprise_-1,0
17411,9077_Enterprise_13,1
17412,9080_SMB_13,1
17413,23000_SMB_13,1
17414,25281_SMB_22,1
17415,35218_SMB_129,1
17416,13165_Enterprise_1,1
17417,9133_Enterprise_13,1
17418,9133_Enterprise_13,1
17419,6669_Enterprise_-1,0
17420,46061_SMB_0,1
17421,12538_SMB_1,1
17422,18154_Enterprise_-1,0
17423,35682_SMB_-1,0
17424,41950_Enterprise_-1,0
17425,9545_Enterprise_2,1
17426,9545_Enterprise_2,1
17427,9545_Enterprise_2,1
17428,22609_Enterprise_-1,0
17429,9545_Enterprise_2,1
17430,28396_Enterprise_-1,0
17431,28397_Enterprise_-1,0
17432,20353_Enterprise_-1,0
17433,9083_Enterprise_-1,0
17434,37850_Enterprise_5,1
17435,37850_Enterprise_5,1
17436,12294_Enterprise_-1,0
17437,23009_Enterprise_-1,0
17438,15772_Enterprise_-1,0
17439,10045_Enterprise_0,1
17440,26921_Enterprise_-1,0
17441,16525_Enterprise_16,1
17442,16526_Enterprise_12,1
17443,17620_Enterprise_-1,0
17444,2371_Enterprise_-1,0
17445,47466_Enterprise_16,1
17446,47466_Enterprise_16,1
17447,47466_Enterprise_16,1
17448,47466_Enterprise_16,1
17449,47466_Enterprise_16,1
17450,47466_Enterprise_16,1
17451,47466_Enterprise_16,1
17452,47466_Enterprise_16,1
17453,47466_Enterprise_16,1
17454,47466_Enterprise_16,1
17455,47466_Enterprise_16,1
17456,47466_Enterprise_16,1
17457,47466_Enterprise_16,1
17458,47466_Enterprise_16,1
17459,47466_Enterprise_16,1
17460,47466_Enterprise_16,1
17461,47466_Enterprise_16,1
17462,47466_Enterprise_16,1
17463,47466_Enterprise_16,1
17464,47466_Enterprise_16,1
17465,47466_Enterprise_16,1
17466,47466_Enterprise_16,1
17467,47466_Enterprise_16,1
17468,47466_Enterprise_16,1
17469,47466_Enterprise_16,1
17470,41547_Enterprise_-1,0
17471,47466_Enterprise_16,1
17472,36476_Enterprise_16,1
17473,23105_Enterprise_16,1
17474,23105_Enterprise_16,1
17475,23105_Enterprise_16,1
17476,13377_Enterprise_-1,0
17477,1777_SMB_-1,0
17478,1692_SMB_-1,0
17479,30752_Enterprise_-1,0
17480,30752_Enterprise_-1,0
17481,43297_Enterprise_-1,0
17482,25282_SMB_-1,0
17483,3244_Enterprise_-1,0
17484,36013_Enterprise_-1,0
17485,10789_Enterprise_-1,0
17486,36225_Enterprise_-1,0
17487,4936_Enterprise_-1,0
17488,9005_SMB_-1,0
17489,11524_Enterprise_0,1
17490,44927_Enterprise_-1,0
17491,20971_SMB_-1,0
17492,47466_Enterprise_115,1
17493,11795_SMB_22,1
17494,7782_Enterprise_-1,0
17495,15339_SMB_-1,0
17496,9870_SMB_0,1
17497,4275_SMB_0,1
17498,34266_SMB_13,1
17499,35905_Enterprise_-1,0
17500,1819_SMB_-1,0
17501,46201_SMB_0,1
17502,25064_SMB_-1,0
17503,25064_SMB_-1,0
17504,25354_SMB_-1,0
17505,4580_SMB_-1,0
17506,984_SMB_-1,0
17507,36046_SMB_-1,0
17508,13762_Enterprise_4,1
17509,6524_SMB_-1,0
17510,6524_SMB_-1,0
17511,42054_SMB_-1,0
17512,1079_Enterprise_-1,0
17513,47466_Enterprise_115,1
17514,47466_Enterprise_115,1
17515,47466_Enterprise_115,1
17516,47466_Enterprise_115,1
17517,47466_Enterprise_115,1
17518,47466_Enterprise_115,1
17519,47466_Enterprise_115,1
17520,47466_Enterprise_115,1
17521,47466_Enterprise_115,1
17522,47466_Enterprise_115,1
17523,47466_Enterprise_115,1
17524,47466_Enterprise_115,1
17525,47466_Enterprise_115,1
17526,47466_Enterprise_115,1
17527,47466_Enterprise_115,1
17528,47466_Enterprise_115,1
17529,47466_Enterprise_115,1
17530,47466_Enterprise_109,1
17531,47466_Enterprise_115,1
17532,47466_Enterprise_115,1
17533,22925_SMB_-1,0
17534,2789_SMB_0,1
17535,1930_SMB_6,1
17536,3129_Enterprise_-1,0
17537,26621_SMB_-1,0
17538,39692_SMB_-1,0
17539,44388_Enterprise_-1,0
17540,41053_SMB_-1,0
17541,37803_Enterprise_-1,0
17542,2696_SMB_-1,0
17543,33450_SMB_-1,0
17544,33360_SMB_-1,0
17545,19402_SMB_-1,0
17546,34332_SMB_-1,0
17547,6391_SMB_-1,0
17548,34873_Enterprise_-1,0
17549,1932_SMB_-1,0
17550,4326_Enterprise_0,1
17551,5943_Enterprise_-1,0
17552,26344_Enterprise_-1,0
17553,24799_Enterprise_-1,0
17554,43881_Enterprise_-1,0
17555,41354_Enterprise_-1,0
17556,13239_SMB_-1,0
17557,18291_SMB_-1,0
17558,36044_Enterprise_-1,0
17559,13123_Enterprise_4,1
17560,42930_SMB_-1,0
17561,43298_Enterprise_-1,0
17562,16762_Enterprise_0,1
17563,35751_SMB_-1,0
17564,31018_SMB_-1,0
17565,8759_SMB_-1,0
17566,43445_SMB_-1,0
17567,2187_SMB_-1,0
17568,13938_Enterprise_0,1
17569,17715_SMB_-1,0
17570,29428_Enterprise_-1,0
17571,2359_SMB_-1,0
17572,43104_Enterprise_-1,0
17573,26723_Enterprise_-1,0
17574,28226_SMB_-1,0
17575,1513_SMB_-1,0
17576,16908_Enterprise_-1,0
17577,14838_SMB_-1,0
17578,30092_Enterprise_-1,0
17579,47466_Enterprise_1,1
17580,26485_Enterprise_-1,0
17581,1500_Enterprise_-1,0
17582,20925_Enterprise_-1,0
17583,41096_Enterprise_-1,0
17584,24612_Enterprise_-1,0
17585,2317_SMB_-1,0
17586,298_Enterprise_-1,0
17587,42877_SMB_-1,0
17588,28582_Enterprise_-1,0
17589,2772_SMB_-1,0
17590,39069_SMB_-1,0
17591,15316_SMB_-1,0
17592,15316_SMB_-1,0
17593,2831_SMB_-1,0
17594,2219_SMB_-1,0
17595,2220_Enterprise_-1,0
17596,2219_Enterprise_-1,0
17597,7611_SMB_3,1
17598,2832_SMB_-1,0
17599,23883_SMB_-1,0
17600,2830_SMB_-1,0
17601,26253_SMB_-1,0
17602,7611_SMB_3,1
17603,13602_Enterprise_-1,0
17604,7613_Enterprise_3,1
17605,3752_Enterprise_-1,0
17606,2217_Enterprise_-1,0
17607,44450_Enterprise_-1,0
17608,11498_Enterprise_0,1
17609,30847_SMB_-1,0
17610,17796_Enterprise_-1,0
17611,23692_Enterprise_-1,0
17612,37654_Enterprise_-1,0
17613,4653_SMB_-1,0
17614,15107_Enterprise_2,1
17615,2095_Enterprise_-1,0
17616,2283_SMB_-1,0
17617,7634_Enterprise_-1,0
17618,14356_SMB_-1,0
17619,1434_Enterprise_4,1
17620,22439_Enterprise_-1,0
17621,30753_SMB_-1,0
17622,32046_SMB_0,1
17623,30753_SMB_-1,0
17624,31289_SMB_-1,0
17625,2204_Enterprise_-1,0
17626,5280_SMB_-1,0
17627,2204_SMB_-1,0
17628,8434_SMB_-1,0
17629,2113_Enterprise_-1,0
17630,14333_SMB_-1,0
17631,14333_SMB_-1,0
17632,14334_Enterprise_-1,0
17633,45567_SMB_-1,0
17634,45625_SMB_-1,0
17635,2085_Enterprise_-1,0
17636,31856_SMB_-1,0
17637,26274_Enterprise_-1,0
17638,29226_SMB_-1,0
17639,35259_Enterprise_-1,0
17640,2089_Enterprise_-1,0
17641,24130_Enterprise_-1,0
17642,2782_Enterprise_-1,0
17643,1595_SMB_-1,0
17644,16456_Enterprise_-1,0
17645,26212_Enterprise_-1,0
17646,9986_Enterprise_2,1
17647,33660_SMB_1,1
17648,14333_SMB_-1,0
17649,37707_SMB_-1,0
17650,14210_SMB_-1,0
17651,45625_SMB_-1,0
17652,14333_SMB_-1,0
17653,33763_Enterprise_-1,0
17654,8019_SMB_-1,0
17655,2109_SMB_-1,0
17656,45699_SMB_-1,0
17657,8820_SMB_-1,0
17658,36140_SMB_-1,0
17659,260_Enterprise_-1,0
17660,10766_SMB_-1,0
17661,21288_SMB_-1,0
17662,1434_Enterprise_4,1
17663,39661_SMB_-1,0
17664,26332_Enterprise_-1,0
17665,3740_Enterprise_0,1
17666,43953_SMB_-1,0
17667,2209_Enterprise_3,1
17668,22907_SMB_-1,0
17669,13474_SMB_0,1
17670,1980_Enterprise_58,1
17671,7611_Enterprise_3,1
17672,7613_Enterprise_3,1
17673,2425_Enterprise_1,1
17674,2160_SMB_-1,0
17675,19804_Enterprise_1,1
17676,33763_Enterprise_-1,0
17677,2225_SMB_89,1
17678,28994_SMB_-1,0
17679,45625_Enterprise_-1,0
17680,882_Enterprise_-1,0
17681,882_Enterprise_-1,0
17682,882_Enterprise_-1,0
17683,2205_SMB_-1,0
17684,44183_Enterprise_-1,0
17685,33763_Enterprise_-1,0
17686,12719_Enterprise_-1,0
17687,39069_SMB_-1,0
17688,7611_Enterprise_3,1
17689,24143_Enterprise_-1,0
17690,24143_Enterprise_-1,0
17691,29555_SMB_4,1
17692,2225_SMB_89,1
17693,30244_Enterprise_-1,0
17694,2073_Enterprise_-1,0
17695,2152_Enterprise_-1,0
17696,4005_SMB_-1,0
17697,38175_Enterprise_-1,0
17698,28637_Enterprise_-1,0
17699,36164_Enterprise_-1,0
17700,29396_Enterprise_-1,0
17701,20937_Enterprise_1,1
17702,47466_Enterprise_1,1
17703,3604_Enterprise_-1,0
17704,21389_Enterprise_-1,0
17705,2212_SMB_-1,0
17706,1450_SMB_-1,0
17707,23884_Enterprise_-1,0
17708,7614_Enterprise_3,1
17709,2220_SMB_-1,0
17710,7611_Enterprise_3,1
17711,2212_Enterprise_-1,0
17712,2211_SMB_-1,0
17713,24144_SMB_-1,0
17714,2097_Enterprise_-1,0
17715,21389_Enterprise_-1,0
17716,20448_Enterprise_-1,0
17717,31055_SMB_-1,0
17718,16376_Enterprise_-1,0
17719,29714_SMB_-1,0
17720,29714_SMB_-1,0
17721,42799_SMB_-1,0
17722,36906_Enterprise_-1,0
17723,12902_SMB_1,1
17724,2225_Enterprise_89,1
17725,14333_SMB_-1,0
17726,45623_SMB_-1,0
17727,45625_SMB_-1,0
17728,31288_Enterprise_-1,0
17729,36906_Enterprise_-1,0
17730,42800_SMB_-1,0
17731,28995_SMB_-1,0
17732,43897_SMB_-1,0
17733,46374_Enterprise_-1,0
17734,46149_SMB_-1,0
17735,26461_SMB_-1,0
17736,32244_Enterprise_-1,0
17737,39242_Enterprise_-1,0
17738,2219_SMB_-1,0
17739,27658_Enterprise_-1,0
17740,7127_SMB_-1,0
17741,30275_Enterprise_-1,0
17742,25753_Enterprise_-1,0
17743,6516_SMB_-1,0
17744,41329_SMB_-1,0
17745,26970_Enterprise_0,1
17746,2116_SMB_-1,0
17747,2153_Enterprise_-1,0
17748,2067_Enterprise_-1,0
17749,28994_Enterprise_-1,0
17750,3605_Enterprise_-1,0
